CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,NumberCarsOwned,AddressLine1,Phone,DateFirstPurchase,CustomerType,CompanyName,OwnsHouse
10336,597,Ana,Coleman,1953-09-04,Married,Female,ana6@adventure-works.com,"70000,00",3,0,Máster,Administración,2,1833 Benton Street,127-555-0151,2004-02-05,Person,No Company Entered,Yes
10337,647,Angel,Perez,1953-09-15,Married,Male,angel25@adventure-works.com,"60000,00",3,0,Máster,Administración,2,322 Market Pl.,181-555-0187,2003-03-17,Person,No Company Entered,Yes
10338,583,Jennifer,Smith,1952-11-21,Single,Female,jennifer28@adventure-works.com,"40000,00",3,0,Grado parcial,Profesional,2,1347 L St.,119-555-0167,2004-02-21,Person,No Company Entered,Yes
10339,584,Victoria,Price,1952-11-21,Married,Female,victoria48@adventure-works.com,"40000,00",3,0,Grado parcial,Profesional,2,9344 Stony Hill Circle,808-555-0135,2004-02-14,Person,No Company Entered,No
10340,571,Haley,Barnes,1937-03-28,Single,Female,haley22@adventure-works.com,"60000,00",3,0,Máster,Administración,2,9736 Colorado Dr.,350-555-0153,2003-08-07,Person,No Company Entered,No
10341,551,Adam,Wang,1937-05-03,Married,Male,adam21@adventure-works.com,"60000,00",3,0,Máster,Administración,2,7575 Brown Dr,553-555-0117,2003-11-10,Person,No Company Entered,Yes
10342,470,Louis,Liu,1938-09-16,Married,Male,louis42@adventure-works.com,"60000,00",3,0,Máster,Administración,2,8024 Azores Court,493-555-0141,2004-07-10,Person,No Company Entered,Yes
10343,430,Tonya,Xie,1938-11-22,Married,Female,tonya3@adventure-works.com,"70000,00",5,0,Máster,Administración,2,5886 Book Rd,966-555-0151,2004-02-08,Person,No Company Entered,No
10344,443,Colin,Zeng,1938-02-10,Married,Male,colin22@adventure-works.com,"70000,00",5,0,Máster,Administración,2,6154 Cleveland Rd,583-555-0197,2004-03-02,Person,No Company Entered,Yes
10345,502,Trevor,Perry,1938-02-24,Married,Male,trevor7@adventure-works.com,"70000,00",5,0,Máster,Administración,2,95 Honey Trail Lane,883-555-0116,2004-03-18,Person,No Company Entered,No
10346,467,Kristina,Martinez,1938-07-11,Married,Female,kristina18@adventure-works.com,"80000,00",4,0,Máster,Administración,2,6053 Hill Meadow Place,154-555-0166,2004-02-09,Person,No Company Entered,Yes
10347,691,Christian,Rodriguez,1939-09-02,Married,Male,christian39@adventure-works.com,"60000,00",3,0,Máster,Administración,2,5536 Yolanda Circle,886-555-0197,2004-01-15,Person,No Company Entered,Yes
10348,467,Alisha,Raji,1939-04-12,Single,Female,alisha46@adventure-works.com,"60000,00",3,0,Máster,Administración,2,912 Fremont St.,771-555-0191,2004-07-31,Person,No Company Entered,Yes
10349,499,Alexis,Patterson,1939-10-16,Married,Female,alexis33@adventure-works.com,"70000,00",5,0,Máster,Administración,2,3162 Glazier Dr.,396-555-0117,2003-03-05,Person,No Company Entered,Yes
10350,665,Bryan,Kelly,1939-09-22,Married,Male,bryan5@adventure-works.com,"70000,00",5,0,Máster,Administración,2,1270 Danesta Dr.,856-555-0118,2003-03-29,Person,No Company Entered,No
10351,610,Mindy,Sharma,1940-05-02,Married,Female,mindy14@adventure-works.com,"70000,00",5,0,Máster,Administración,2,9531 Tri-state Ave,971-555-0165,2003-08-27,Person,No Company Entered,Yes
10352,645,James,Coleman,1940-07-27,Married,Male,james21@adventure-works.com,"70000,00",5,0,Máster,Administración,2,7798 Longbrood Way,387-555-0129,2004-04-29,Person,No Company Entered,Yes
10353,562,Morgan,Long,1941-03-13,Married,Female,morgan79@adventure-works.com,"50000,00",4,0,Grado,Administración,2,5577 Laredo,912-555-0160,2003-03-15,Person,No Company Entered,Yes
10354,436,Karen,Wu,1941-01-05,Single,Female,karen16@adventure-works.com,"50000,00",4,0,Grado,Administración,2,7057 Striped Maple Court,646-555-0113,2004-01-15,Person,No Company Entered,Yes
10355,499,Morgan,Bailey,1941-10-16,Single,Female,morgan54@adventure-works.com,"60000,00",3,0,Máster,Administración,2,4250 Huston Rd,669-555-0153,2003-03-12,Person,No Company Entered,Yes
10356,508,Mya,Diaz,1941-08-19,Married,Female,mya0@adventure-works.com,"60000,00",3,0,Máster,Administración,2,5842 Standing Grove Dr.,166-555-0170,2004-04-03,Person,No Company Entered,Yes
10357,502,Gabriella,Evans,1941-12-07,Single,Female,gabriella21@adventure-works.com,"60000,00",3,0,Máster,Administración,2,9669 T St.,563-555-0138,2004-04-26,Person,No Company Entered,Yes
10358,627,Jada,Nelson,1941-05-04,Single,Female,jada21@adventure-works.com,"60000,00",3,0,Máster,Administración,2,"100, rue des Rosiers",835-555-0113,2004-04-01,Person,No Company Entered,Yes
10359,520,Cody,Reed,1941-05-02,Married,Male,cody20@adventure-works.com,"70000,00",5,0,Máster,Administración,2,3061 Arcadia Pl.,935-555-0176,2003-09-26,Person,No Company Entered,Yes
10360,669,Johnny,Luo,1946-05-27,Married,Male,johnny6@adventure-works.com,"30000,00",2,0,Grado parcial,Clerical,2,3374 Edward Ave.,1 (11) 500 555-0186,2002-08-17,Person,No Company Entered,No
10361,648,Orlando,Gill,1947-11-13,Married,Male,orlando13@adventure-works.com,"20000,00",4,0,Bachillerato,Manual calificado,2,5277 Stephine Way,1 (11) 500 555-0179,2004-03-12,Person,No Company Entered,Yes
10362,692,Ricky,Romero,1947-03-16,Married,Male,ricky9@adventure-works.com,"30000,00",2,0,Grado parcial,Clerical,2,7223 Cortes,1 (11) 500 555-0188,2002-08-18,Person,No Company Entered,No
10363,699,Angel,Evans,1947-09-20,Married,Male,angel22@adventure-works.com,"30000,00",2,0,Grado parcial,Clerical,2,1524 Reva Dr.,1 (11) 500 555-0169,2004-07-22,Person,No Company Entered,No
10364,628,Tammy,Arthur,1948-02-09,Married,Female,tammy7@adventure-works.com,"10000,00",2,1,Bachillerato parcial,Clerical,2,6872 Sandalwood Dr.,1 (11) 500 555-0111,2003-10-29,Person,No Company Entered,Yes
10365,665,Charles,Gray,1977-04-09,Single,Male,charles54@adventure-works.com,"40000,00",0,0,Bachillerato parcial,Clerical,2,5948 Seeno St.,681-555-0140,2004-07-29,Person,No Company Entered,No
10366,655,Gloria,Ramos,1948-06-06,Married,Female,gloria18@adventure-works.com,"10000,00",2,1,Bachillerato parcial,Clerical,2,3320 Kentucky Dr.,1 (11) 500 555-0181,2003-10-29,Person,No Company Entered,Yes
10367,510,Kelvin,Andersen,1948-10-26,Married,Male,kelvin9@adventure-works.com,"10000,00",2,1,Bachillerato parcial,Clerical,2,5977 C Wharton Way,1 (11) 500 555-0118,2003-08-05,Person,No Company Entered,Yes
10368,534,Cindy,Rana,1948-03-16,Married,Female,cindy11@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,7879 Mt. Etna Drive,1 (11) 500 555-0181,2003-08-25,Person,No Company Entered,Yes
10369,472,Mason,Collins,1977-09-26,Married,Male,mason23@adventure-works.com,"60000,00",0,0,Grado parcial,Manual calificado,2,8903 Suzanne Dr.,882-555-0117,2003-12-31,Person,No Company Entered,Yes
10370,688,Sarah,Rodriguez,1977-01-16,Married,Female,sarah22@adventure-works.com,"70000,00",0,0,Grado parcial,Manual calificado,2,5209 Janin Pl.,128-555-0196,2004-04-01,Person,No Company Entered,Yes
10371,510,Emmanuel,Martinez,1949-02-04,Married,Male,emmanuel16@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,7629 Alier Dr.,1 (11) 500 555-0161,2004-01-17,Person,No Company Entered,Yes
10372,512,Ann,Patel,1949-04-13,Married,Female,ann8@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,6385 Holiday Hill Dr.,1 (11) 500 555-0159,2004-01-07,Person,No Company Entered,Yes
10373,680,Wayne,Raje,1949-03-18,Single,Male,wayne16@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,2759 Carrick Ct.,1 (11) 500 555-0196,2004-02-22,Person,No Company Entered,Yes
10374,692,Clayton,Liu,1949-02-22,Married,Male,clayton4@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,4160 Saranap,1 (11) 500 555-0115,2003-09-13,Person,No Company Entered,No
10375,558,Stacey,Zhou,1949-11-03,Married,Female,stacey9@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,8961 Abbey Court,1 (11) 500 555-0133,2003-09-12,Person,No Company Entered,Yes
10376,558,Carl,Sharma,1949-05-24,Single,Male,carl9@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,9072 Roland Drive,1 (11) 500 555-0150,2003-09-03,Person,No Company Entered,Yes
10377,699,Paula,Ramos,1950-03-13,Married,Female,paula19@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,7412 N. Civic Drive,1 (11) 500 555-0127,2004-02-26,Person,No Company Entered,Yes
10378,634,Allison,Bailey,1950-02-17,Single,Female,allison15@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,3177 Lincoln Drive,1 (11) 500 555-0185,2003-12-06,Person,No Company Entered,Yes
10379,493,Rebekah,Diaz,1950-12-09,Married,Female,rebekah23@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,1133 Beauer Lane,1 (11) 500 555-0116,2004-01-18,Person,No Company Entered,Yes
10380,634,Colleen,Huang,1950-04-08,Married,Female,colleen6@adventure-works.com,"30000,00",3,0,Grado parcial,Clerical,2,156 Ulfinian Way,1 (11) 500 555-0122,2002-08-17,Person,No Company Entered,No
10381,634,Candace,Sara,1950-06-04,Married,Female,candace10@adventure-works.com,"30000,00",3,0,Grado parcial,Clerical,2,7402 Oakgrove Rd,1 (11) 500 555-0127,2002-08-14,Person,No Company Entered,No
10382,549,Francis,Ruiz,1950-01-02,Married,Male,francis21@adventure-works.com,"30000,00",3,0,Grado parcial,Clerical,2,2262 Main Street,1 (11) 500 555-0190,2004-05-16,Person,No Company Entered,No
10383,492,Brad,Chander,1950-05-24,Married,Male,brad16@adventure-works.com,"30000,00",3,0,Grado parcial,Clerical,2,1108 Cactus Court,1 (11) 500 555-0133,2003-08-13,Person,No Company Entered,No
10384,425,Ricardo,Anand,1951-08-11,Married,Male,ricardo21@adventure-works.com,"20000,00",2,1,Bachillerato parcial,Clerical,2,4912 Roundhouse Place,1 (11) 500 555-0117,2004-05-03,Person,No Company Entered,Yes
10385,669,Ronnie,Lin,1951-11-24,Married,Male,ronnie7@adventure-works.com,"30000,00",3,0,Bachillerato,Manual calificado,2,9016 Clear,1 (11) 500 555-0115,2002-08-20,Person,No Company Entered,No
10386,619,Nicole,Peterson,1980-06-23,Single,Female,nicole40@adventure-works.com,"30000,00",0,0,Grado parcial,Manual calificado,2,2128 Holland Drive.,852-555-0190,2004-06-20,Person,No Company Entered,Yes
10387,631,Abigail,Wood,1980-09-10,Single,Female,abigail27@adventure-works.com,"30000,00",0,0,Grado parcial,Manual calificado,2,4197 Ironwood Drive,587-555-0126,2004-06-28,Person,No Company Entered,Yes
10388,680,Nelson,Diaz,1951-12-03,Single,Male,nelson3@adventure-works.com,"30000,00",3,0,Bachillerato,Manual calificado,2,6898 Shaw Rd.,1 (11) 500 555-0187,2002-08-06,Person,No Company Entered,Yes
10389,523,Nicole,Lee,1979-06-27,Single,Female,nicole22@adventure-works.com,"80000,00",0,0,Grado,Administración,1,1994 Shakespeare Drive,316-555-0115,2004-04-17,Person,No Company Entered,No
10390,568,Jamie,Sun,1952-12-14,Married,Female,jamie16@adventure-works.com,"30000,00",3,0,Bachillerato,Manual calificado,2,2665 B Wildbrook Ct,1 (11) 500 555-0117,2002-08-08,Person,No Company Entered,No
10391,655,Grant,Becker,1953-04-16,Married,Male,grant22@adventure-works.com,"40000,00",3,0,Grado parcial,Manual calificado,2,4044 Sun View Dr.,1 (11) 500 555-0120,2004-06-10,Person,No Company Entered,No
10392,599,Dawn,Xie,1954-07-04,Married,Female,dawn27@adventure-works.com,"40000,00",3,0,Bachillerato parcial,Clerical,2,3132 Jacqueline Drive,1 (11) 500 555-0119,2003-08-09,Person,No Company Entered,No
10393,680,Kelli,Lin,1954-02-22,Married,Female,kelli8@adventure-works.com,"40000,00",3,0,Bachillerato parcial,Clerical,2,4116 Rubiem Ct,1 (11) 500 555-0171,2004-05-20,Person,No Company Entered,No
10394,471,Candace,Arun,1954-04-28,Single,Female,candace6@adventure-works.com,"70000,00",2,0,Grado parcial,Manual calificado,2,8274 Springvale Court,1 (11) 500 555-0176,2002-08-06,Person,No Company Entered,No
10395,568,Gabriella,Parker,1954-11-24,Single,Female,gabriella30@adventure-works.com,"70000,00",2,0,Grado parcial,Manual calificado,2,9206 Hamiliton Ave.,1 (11) 500 555-0153,2002-08-03,Person,No Company Entered,Yes
10396,583,Alexia,Hughes,1975-11-20,Married,Female,alexia9@adventure-works.com,"40000,00",0,0,Grado parcial,Manual calificado,2,2934 Pine Creek Way,952-555-0171,2004-07-08,Person,No Company Entered,Yes
10397,597,Megan,Martinez,1975-12-19,Single,Female,megan20@adventure-works.com,"40000,00",0,0,Grado parcial,Manual calificado,2,9634 Monte Vista Road,511-555-0189,2004-04-04,Person,No Company Entered,No
10398,522,Mason,Howard,1975-06-09,Married,Male,mason11@adventure-works.com,"40000,00",0,0,Bachillerato,Manual calificado,2,1292 Marsh Elder,547-555-0167,2004-01-18,Person,No Company Entered,Yes
10399,552,Ethan,Diaz,1975-03-25,Married,Male,ethan18@adventure-works.com,"60000,00",0,0,Grado parcial,Manual calificado,2,3397 Farm Bureau Road,136-555-0124,2004-05-28,Person,No Company Entered,Yes
10400,707,Ian,Hughes,1975-11-25,Married,Male,ian52@adventure-works.com,"60000,00",0,0,Grado parcial,Manual calificado,2,3162 Chaucer Drive,240-555-0189,2004-05-01,Person,No Company Entered,Yes
10401,490,Adam,Campbell,1973-11-25,Single,Male,adam37@adventure-works.com,"60000,00",0,0,Grado parcial,Manual calificado,2,827 Nulty Dr.,418-555-0138,2003-03-18,Person,No Company Entered,No
10402,500,Eric,Powell,1973-04-13,Single,Male,eric17@adventure-works.com,"60000,00",0,0,Grado parcial,Profesional,2,451 Creed Ave,277-555-0122,2004-04-15,Person,No Company Entered,Yes
10403,706,Kevin,King,1956-06-27,Married,Male,kevin57@adventure-works.com,"80000,00",2,0,Bachillerato,Manual calificado,2,6978 Lisa Lee Lane,1 (11) 500 555-0117,2002-08-23,Person,No Company Entered,No
10404,680,Lisa,Roy,1957-10-19,Single,Male,lisa0@adventure-works.com,"70000,00",2,0,Bachillerato,Profesional,2,6030 Winter Drive,953-555-0100,2002-08-12,Person,No Company Entered,No
10405,492,Julio,Sanz,1957-06-19,Single,Male,julio21@adventure-works.com,"70000,00",2,0,Bachillerato,Profesional,2,8964 Sanford St,1 (11) 500 555-0175,2002-08-24,Person,No Company Entered,No
10406,487,Bonnie,Shen,1958-09-26,Married,Female,bonnie7@adventure-works.com,"110000,00",5,1,Grado,Administración,4,853 Serpentine,1 (11) 500 555-0165,2003-12-29,Person,No Company Entered,Yes
10407,471,Troy,Chandra,1959-04-12,Married,Male,troy2@adventure-works.com,"110000,00",4,1,Grado,Administración,4,6454 Denkinger Road,1 (11) 500 555-0162,2003-09-19,Person,No Company Entered,Yes
10408,471,Wesley,Lin,1959-02-03,Married,Male,wesley8@adventure-works.com,"110000,00",4,1,Grado,Administración,4,8553 Calhoun Court,1 (11) 500 555-0116,2003-08-01,Person,No Company Entered,Yes
10409,425,Autumn,Chen,1959-06-06,Married,Female,autumn2@adventure-works.com,"110000,00",4,1,Grado,Administración,4,9940 Northwood Dr.,1 (11) 500 555-0121,2002-08-12,Person,No Company Entered,Yes
10410,510,Johnny,Deng,1959-06-25,Married,Male,johnny2@adventure-works.com,"110000,00",1,1,Grado,Administración,4,9905 Scenic Drive,1 (11) 500 555-0192,2003-10-26,Person,No Company Entered,Yes
10411,479,Eric,Zhang,1973-08-07,Married,Male,eric31@adventure-works.com,"70000,00",0,0,Grado parcial,Profesional,2,705 Temple Drive,300-555-0119,2004-05-17,Person,No Company Entered,No
10412,502,Maria,Kelly,1973-07-12,Single,Female,maria21@adventure-works.com,"70000,00",0,0,Grado parcial,Profesional,2,3035 Blackfield Dr.,617-555-0184,2004-05-30,Person,No Company Entered,No
10413,682,Jordan,Alexander,1974-09-26,Married,Male,jordan16@adventure-works.com,"50000,00",0,0,Bachillerato,Profesional,2,4667 Cook Pk,170-555-0180,2003-08-09,Person,No Company Entered,Yes
10414,495,Dalton,Robinson,1974-01-08,Married,Male,dalton17@adventure-works.com,"60000,00",0,0,Grado parcial,Profesional,2,2886 Chaparral Court,514-555-0138,2003-12-26,Person,No Company Entered,Yes
10415,500,Aaron,Butler,1974-06-07,Married,Male,aaron13@adventure-works.com,"60000,00",0,0,Grado parcial,Profesional,2,9761 Darnett Circle,466-555-0180,2004-06-28,Person,No Company Entered,Yes
10416,677,Sydney,Sanchez,1974-07-22,Single,Female,sydney1@adventure-works.com,"60000,00",0,0,Grado parcial,Profesional,2,2898 Forest Way,817-555-0114,2004-04-13,Person,No Company Entered,Yes
10417,430,Ryan,Butler,1974-04-18,Single,Male,ryan17@adventure-works.com,"60000,00",0,0,Grado parcial,Profesional,2,4603 Brock Lane,746-555-0154,2004-04-23,Person,No Company Entered,No
10418,443,Gabrielle,Torres,1974-07-04,Single,Female,gabrielle13@adventure-works.com,"60000,00",0,0,Grado parcial,Profesional,2,4108 Yukon Street,622-555-0128,2004-04-23,Person,No Company Entered,No
10419,596,Alicia,Chapman,1959-01-23,Married,Female,alicia13@adventure-works.com,"120000,00",1,2,Grado,Administración,2,7270 Pepperidge Way,1 (11) 500 555-0169,2002-08-12,Person,No Company Entered,Yes
10420,619,Gilbert,Ma,1966-06-11,Married,Male,gilbert13@adventure-works.com,"120000,00",2,2,Grado,Administración,3,7151 Corte Bonita,415-555-0138,2003-11-23,Person,No Company Entered,Yes
10421,653,Isabella,Carter,1957-09-17,Single,Female,isabella40@adventure-works.com,"70000,00",2,0,Bachillerato parcial,Manual calificado,2,6406 Golden Leaf Way,690-555-0198,2004-05-02,Person,No Company Entered,No
10422,694,Ashley,Ross,1957-02-23,Married,Female,ashley30@adventure-works.com,"60000,00",2,0,Bachillerato,Profesional,2,5629 Tara St.,969-555-0118,2004-01-23,Person,No Company Entered,Yes
10423,520,Karen,Wood,1957-01-12,Married,Female,karen35@adventure-works.com,"80000,00",2,1,Grado,Administración,0,782 Veale Avenue,589-555-0146,2004-05-05,Person,No Company Entered,Yes
10424,571,Connor,Adams,1957-07-19,Single,Male,connor44@adventure-works.com,"90000,00",2,0,Grado parcial,Profesional,1,8308 La Salle Ave.,895-555-0169,2003-03-24,Person,No Company Entered,Yes
10425,625,Emily,Alexander,1956-09-04,Married,Female,emily44@adventure-works.com,"60000,00",2,0,Bachillerato,Profesional,2,9170 Plymouth Dr.,383-555-0160,2004-04-11,Person,No Company Entered,No
10426,516,Carlos,Hall,1956-06-27,Married,Male,carlos50@adventure-works.com,"60000,00",2,0,Bachillerato,Profesional,2,8306 Sun Tree Lane,511-555-0178,2004-01-08,Person,No Company Entered,No
10427,469,Jon,Raje,1956-10-06,Married,Male,jon10@adventure-works.com,"60000,00",2,0,Bachillerato,Profesional,2,7053 Santa Maria Ct.,580-555-0193,2004-04-19,Person,No Company Entered,No
10428,535,Kelly,Foster,1956-08-03,Married,Female,kelly21@adventure-works.com,"70000,00",3,0,Grado parcial,Profesional,2,920 Broadway,847-555-0163,2004-05-31,Person,No Company Entered,No
10429,597,Jada,Brooks,1956-12-14,Married,Female,jada0@adventure-works.com,"70000,00",3,0,Grado parcial,Profesional,2,505 Lyman Rd,971-555-0172,2004-05-25,Person,No Company Entered,No
10430,536,Isabella,Sandberg,1956-06-11,Married,Female,isabella10@adventure-works.com,"70000,00",3,0,Grado parcial,Profesional,2,2000 Thornwood Dr.,499-555-0176,2004-06-20,Person,No Company Entered,Yes
10431,443,Savannah,Morgan,1932-10-05,Married,Female,savannah20@adventure-works.com,"90000,00",3,0,Máster,Administración,1,6766 Sea Ranch Ct.,117-555-0165,2004-03-17,Person,No Company Entered,Yes
10432,467,Preston,Kapoor,1965-04-19,Single,Male,preston1@adventure-works.com,"80000,00",0,0,Grado,Administración,1,3788 Gordon Ct.,298-555-0129,2004-06-28,Person,No Company Entered,No
10433,627,Melanie,Ward,1965-11-27,Married,Female,melanie38@adventure-works.com,"100000,00",3,1,Grado,Administración,4,9704 Pineknoll,283-555-0142,2003-09-07,Person,No Company Entered,Yes
